date,week,state,region,plan,ticket_brl,mau_active,new_subs,churn_new,churn_legacy,net_adds,revenue_brl
2024-09-02,88,RJ,Sudeste,HBO,34.9,24590,144,11,143,-10,198196.54
2024-09-02,88,RJ,Sudeste,Telecine,29.9,19685,118,9,104,5,135931.06
2024-09-02,88,RJ,Sudeste,Premiere,24.9,14766,103,15,82,6,84913.03
2024-09-02,88,MG,Sudeste,Familia,49.9,48952,299,30,277,-8,564135.06
2024-09-02,88,MG,Sudeste,HBO,34.9,30608,186,15,162,9,246701.89
2024-09-02,88,MG,Sudeste,Telecine,29.9,24474,140,11,135,-6,169000.6
2024-09-02,88,MG,Sudeste,Premiere,24.9,18372,128,18,97,13,105649.61
2024-09-02,88,ES,Sudeste,Familia,49.9,9119,51,5,47,-1,105089.63
2024-09-02,88,ES,Sudeste,HBO,34.9,5698,29,2,29,-2,45926.14
2024-09-02,88,ES,Sudeste,Telecine,29.9,4561,26,1,24,1,31495.13
2024-09-02,88,ES,Sudeste,Premiere,24.9,3423,25,3,19,3,19684.23
2024-09-02,88,PR,Sul,Familia,49.9,26878,153,14,141,-2,309748.78
2024-09-02,88,PR,Sul,HBO,34.9,16798,95,6,91,-2,135392.66
2024-09-02,88,PR,Sul,Telecine,29.9,13437,72,4,71,-3,92786.67
2024-09-02,88,PR,Sul,Premiere,24.9,10088,74,10,56,8,58011.82
2024-09-02,88,SC,Sul,Familia,49.9,17285,112,12,95,5,199196.65
2024-09-02,88,SC,Sul,HBO,34.9,10804,68,5,59,4,87080.74
2024-09-02,88,SC,Sul,Telecine,29.9,8635,52,3,54,-5,59627.37
2024-09-02,88,SC,Sul,Premiere,24.9,6483,45,6,36,3,37280.99
2024-09-02,88,RS,Sul,Familia,49.9,26856,161,19,166,-24,309495.24
2024-09-02,88,RS,Sul,HBO,34.9,16792,93,7,94,-8,135344.3
2024-09-02,88,RS,Sul,Telecine,29.9,13445,87,5,77,5,92841.92
2024-09-02,88,RS,Sul,Premiere,24.9,10080,72,10,62,0,57965.82
2024-09-02,88,BA,Nordeste,Familia,49.9,34522,199,22,215,-38,397840.14
2024-09-02,88,BA,Nordeste,HBO,34.9,21596,139,12,131,-4,174064.76
2024-09-02,88,BA,Nordeste,Telecine,29.9,17275,108,6,107,-5,119289.26
2024-09-02,88,BA,Nordeste,Premiere,24.9,12956,83,10,77,-4,74504.48
2024-09-02,88,CE,Nordeste,Familia,49.9,21613,141,15,113,13,249073.6
2024-09-02,88,CE,Nordeste,HBO,34.9,13500,83,7,76,0,108810.62
2024-09-02,88,CE,Nordeste,Telecine,29.9,10802,72,5,65,2,74591.18
2024-09-02,88,CE,Nordeste,Premiere,24.9,8102,58,8,48,2,46591.18
2024-09-02,88,PE,Nordeste,Familia,49.9,23021,137,16,140,-19,265299.75
2024-09-02,88,PE,Nordeste,HBO,34.9,14398,86,6,82,-2,116048.55
2024-09-02,88,PE,Nordeste,Telecine,29.9,11513,67,3,71,-7,79500.85
2024-09-02,88,PE,Nordeste,Premiere,24.9,8637,50,6,47,-3,49667.74
2024-09-02,88,MA,Nordeste,Familia,49.9,16302,92,10,100,-18,187868.31
2024-09-02,88,MA,Nordeste,HBO,34.9,10197,64,5,62,-3,82188.29
2024-09-02,88,MA,Nordeste,Telecine,29.9,8152,39,2,45,-8,56292.1
2024-09-02,88,MA,Nordeste,Premiere,24.9,6122,41,5,34,2,35205.03
2024-09-02,88,PB,Nordeste,Familia,49.9,9594,59,6,59,-6,110563.65
2024-09-02,88,PB,Nordeste,HBO,34.9,5994,32,2,36,-6,48311.92
2024-09-02,88,PB,Nordeste,Telecine,29.9,4797,27,1,29,-3,33124.78
2024-09-02,88,PB,Nordeste,Premiere,24.9,3601,24,3,20,1,20707.83
2024-09-02,88,RN,Nordeste,Familia,49.9,8638,50,5,47,-2,99546.47
2024-09-02,88,RN,Nordeste,HBO,34.9,5400,31,2,29,0,43524.25
2024-09-02,88,RN,Nordeste,Telecine,29.9,4321,28,1,26,1,29837.85
2024-09-02,88,RN,Nordeste,Premiere,24.9,3242,23,2,19,2,18643.37
2024-09-02,88,AL,Nordeste,Familia,49.9,7680,44,4,40,0,88506.24
2024-09-02,88,AL,Nordeste,HBO,34.9,4800,28,2,26,0,38688.22
2024-09-02,88,AL,Nordeste,Telecine,29.9,3839,24,1,24,-1,26509.49
2024-09-02,88,AL,Nordeste,Premiere,24.9,2880,19,2,17,0,16561.66
2024-09-02,88,SE,Nordeste,Familia,49.9,5278,31,3,30,-2,60824.99
2024-09-02,88,SE,Nordeste,HBO,34.9,3298,19,1,20,-2,26582.03
2024-09-02,88,SE,Nordeste,Telecine,29.9,2639,15,1,15,-1,18223.12
2024-09-02,88,SE,Nordeste,Premiere,24.9,1982,13,1,10,2,11397.64
2024-09-02,88,PI,Nordeste,Familia,49.9,7676,40,4,40,-4,88460.14
2024-09-02,88,PI,Nordeste,HBO,34.9,4803,30,2,25,3,38712.4
2024-09-02,88,PI,Nordeste,Telecine,29.9,3842,24,1,21,2,26530.21
2024-09-02,88,PI,Nordeste,Premiere,24.9,2878,17,2,17,-2,16550.16
2024-09-02,88,GO,Centro-Oeste,Familia,49.9,15824,93,10,99,-16,182359.72
2024-09-02,88,GO,Centro-Oeste,HBO,34.9,9891,57,5,61,-9,79721.92
2024-09-02,88,GO,Centro-Oeste,Telecine,29.9,7916,48,3,49,-4,54662.45
2024-09-02,88,GO,Centro-Oeste,Premiere,24.9,5941,41,5,35,1,34164.18
2024-09-02,88,MT,Centro-Oeste,Familia,49.9,8153,42,4,45,-7,93957.21
2024-09-02,88,MT,Centro-Oeste,HBO,34.9,5094,26,2,30,-6,41057.88
2024-09-02,88,MT,Centro-Oeste,Telecine,29.9,4077,22,1,24,-3,28152.96
2024-09-02,88,MT,Centro-Oeste,Premiere,24.9,3062,22,2,18,2,17608.27
2024-09-02,88,MS,Centro-Oeste,Familia,49.9,6246,44,4,34,6,71980.46
2024-09-02,88,MS,Centro-Oeste,HBO,34.9,3902,25,2,21,2,31450.3
2024-09-02,88,MS,Centro-Oeste,Telecine,29.9,3121,20,1,18,1,21551.48
2024-09-02,88,MS,Centro-Oeste,Premiere,24.9,2339,14,1,14,-1,13450.6
2024-09-02,88,DF,Centro-Oeste,Familia,49.9,6719,46,5,42,-1,77431.43
2024-09-02,88,DF,Centro-Oeste,HBO,34.9,4196,22,1,25,-4,33819.95
2024-09-02,88,DF,Centro-Oeste,Telecine,29.9,3362,22,1,19,2,23215.66
2024-09-02,88,DF,Centro-Oeste,Premiere,24.9,2520,15,1,14,0,14491.45
2024-09-02,88,AM,Norte,Familia,49.9,9586,51,5,60,-14,110471.45
2024-09-02,88,AM,Norte,HBO,34.9,5999,36,3,34,-1,48352.22
2024-09-02,88,AM,Norte,Telecine,29.9,4800,28,1,27,0,33145.5
2024-09-02,88,AM,Norte,Premiere,24.9,3601,25,3,21,1,20707.83
2024-09-02,88,PA,Norte,Familia,49.9,20153,119,12,114,-7,232248.2
2024-09-02,88,PA,Norte,HBO,34.9,12594,76,5,77,-6,101508.22
2024-09-02,88,PA,Norte,Telecine,29.9,10079,57,4,54,-1,69598.64
2024-09-02,88,PA,Norte,Premiere,24.9,7562,52,8,42,2,43485.87
2024-09-02,88,RO,Norte,Familia,49.9,3836,21,2,23,-4,44207.02
2024-09-02,88,RO,Norte,HBO,34.9,2399,14,1,14,-1,19336.05
2024-09-02,88,RO,Norte,Telecine,29.9,1922,12,0,10,2,13272.01
2024-09-02,88,RO,Norte,Premiere,24.9,1440,9,1,8,0,8280.83
2024-09-02,88,AC,Norte,Familia,49.9,1919,11,1,11,-1,22115.03
2024-09-02,88,AC,Norte,HBO,34.9,1199,6,0,7,-1,9664.0
2024-09-02,88,AC,Norte,Telecine,29.9,961,6,0,5,1,6636.0
2024-09-02,88,AC,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2024-09-02,88,RR,Norte,Familia,49.9,1441,9,1,7,1,16606.44
2024-09-02,88,RR,Norte,HBO,34.9,901,6,0,5,1,7262.1
2024-09-02,88,RR,Norte,Telecine,29.9,720,4,0,4,0,4971.82
2024-09-02,88,RR,Norte,Premiere,24.9,540,3,0,3,0,3105.31
2024-09-02,88,AP,Norte,Familia,49.9,1920,12,1,11,0,22126.56
2024-09-02,88,AP,Norte,HBO,34.9,1200,7,0,7,0,9672.06
2024-09-02,88,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2024-09-02,88,AP,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2024-09-02,88,TO,Norte,Familia,49.9,3359,18,2,17,-1,38709.95
2024-09-02,88,TO,Norte,HBO,34.9,2101,12,0,11,1,16934.16
2024-09-02,88,TO,Norte,Telecine,29.9,1681,9,0,8,1,11607.83
2024-09-02,88,TO,Norte,Premiere,24.9,1260,8,1,7,0,7245.73
2024-09-09,89,SP,Sudeste,Familia,49.9,104548,552,67,577,-92,1204837.23
2024-09-09,89,SP,Sudeste,HBO,34.9,65402,397,27,368,2,527143.14
2024-09-09,89,SP,Sudeste,Telecine,29.9,52311,330,23,316,-9,361223.76
2024-09-09,89,SP,Sudeste,Premiere,24.9,39243,245,30,212,3,225669.91
2024-09-09,89,RJ,Sudeste,Familia,49.9,39362,257,28,227,2,453617.51
2024-09-09,89,RJ,Sudeste,HBO,34.9,24597,152,11,144,-3,198252.96
2024-09-09,89,RJ,Sudeste,Telecine,29.9,19685,123,7,111,5,135931.06
2024-09-09,89,RJ,Sudeste,Premiere,24.9,14748,95,14,93,-12,84809.52
2024-09-09,89,MG,Sudeste,Familia,49.9,48980,318,36,262,20,564457.74
2024-09-09,89,MG,Sudeste,HBO,34.9,30592,195,16,186,-7,246572.93
2024-09-09,89,MG,Sudeste,Telecine,29.9,24465,147,11,151,-15,168938.45
2024-09-09,89,MG,Sudeste,Premiere,24.9,18368,128,18,101,9,105626.61
2024-09-09,89,ES,Sudeste,Familia,49.9,9108,51,6,57,-12,104962.86
2024-09-09,89,ES,Sudeste,HBO,34.9,5702,36,2,32,2,45958.38
2024-09-09,89,ES,Sudeste,Telecine,29.9,4560,27,1,26,0,31488.22
2024-09-09,89,ES,Sudeste,Premiere,24.9,3420,20,2,18,0,19666.97
2024-09-09,89,PR,Sul,Familia,49.9,26872,157,14,151,-8,309679.63
2024-09-09,89,PR,Sul,HBO,34.9,16786,85,6,93,-14,135295.94
2024-09-09,89,PR,Sul,Telecine,29.9,13433,73,4,76,-7,92759.05
2024-09-09,89,PR,Sul,Premiere,24.9,10084,67,9,54,4,57988.82
2024-09-09,89,SC,Sul,Familia,49.9,17277,103,10,96,-3,199104.46
2024-09-09,89,SC,Sul,HBO,34.9,10794,62,5,63,-6,87000.14
2024-09-09,89,SC,Sul,Telecine,29.9,8636,53,3,54,-4,59634.27
2024-09-09,89,SC,Sul,Premiere,24.9,6481,42,5,36,1,37269.49
2024-09-09,89,RS,Sul,Familia,49.9,26863,155,14,158,-17,309575.91
2024-09-09,89,RS,Sul,HBO,34.9,16794,107,7,106,-6,135360.42
2024-09-09,89,RS,Sul,Telecine,29.9,13425,69,4,80,-15,92703.81
2024-09-09,89,RS,Sul,Premiere,24.9,10083,64,7,54,3,57983.07
2024-09-09,89,BA,Nordeste,Familia,49.9,34563,210,21,186,3,398312.63
2024-09-09,89,BA,Nordeste,HBO,34.9,21596,118,9,113,-4,174064.76
2024-09-09,89,BA,Nordeste,Telecine,29.9,17294,115,8,93,14,119420.46
2024-09-09,89,BA,Nordeste,Premiere,24.9,12956,83,10,77,-4,74504.48
2024-09-09,89,CE,Nordeste,Familia,49.9,21581,124,14,129,-19,248704.83
2024-09-09,89,CE,Nordeste,HBO,34.9,13499,82,6,77,-1,108802.56
2024-09-09,89,CE,Nordeste,Telecine,29.9,10802,63,4,57,2,74591.18
2024-09-09,89,CE,Nordeste,Premiere,24.9,8097,47,6,44,-3,46562.42
2024-09-09,89,PE,Nordeste,Familia,49.9,23018,140,16,146,-22,265265.17
2024-09-09,89,PE,Nordeste,HBO,34.9,14391,90,8,91,-9,115992.12
2024-09-09,89,PE,Nordeste,Telecine,29.9,11511,64,4,69,-9,79487.04
2024-09-09,89,PE,Nordeste,Premiere,24.9,8640,60,8,52,0,49684.99
2024-09-09,89,MA,Nordeste,Familia,49.9,16297,85,8,100,-23,187810.69
2024-09-09,89,MA,Nordeste,HBO,34.9,10186,53,4,63,-14,82099.63
2024-09-09,89,MA,Nordeste,Telecine,29.9,8154,46,3,49,-6,56305.91
2024-09-09,89,MA,Nordeste,Premiere,24.9,6114,36,4,38,-6,35159.03
2024-09-09,89,PB,Nordeste,Familia,49.9,9588,51,5,58,-12,110494.5
2024-09-09,89,PB,Nordeste,HBO,34.9,5995,31,2,34,-5,48319.98
2024-09-09,89,PB,Nordeste,Telecine,29.9,4796,24,1,27,-4,33117.88
2024-09-09,89,PB,Nordeste,Premiere,24.9,3597,21,3,21,-3,20684.83
2024-09-09,89,RN,Nordeste,Familia,49.9,8632,49,5,52,-8,99477.32
2024-09-09,89,RN,Nordeste,HBO,34.9,5400,31,2,29,0,43524.25
2024-09-09,89,RN,Nordeste,Telecine,29.9,4318,24,1,25,-2,29817.14
2024-09-09,89,RN,Nordeste,Premiere,24.9,3241,20,2,17,1,18637.62
2024-09-09,89,AL,Nordeste,Familia,49.9,7672,44,5,47,-8,88414.04
2024-09-09,89,AL,Nordeste,HBO,34.9,4797,25,2,26,-3,38664.04
2024-09-09,89,AL,Nordeste,Telecine,29.9,3839,22,1,22,-1,26509.49
2024-09-09,89,AL,Nordeste,Premiere,24.9,2882,19,2,15,2,16573.16
2024-09-09,89,SE,Nordeste,Familia,49.9,5278,32,3,31,-2,60824.99
2024-09-09,89,SE,Nordeste,HBO,34.9,3299,18,1,18,-1,26590.09
2024-09-09,89,SE,Nordeste,Telecine,29.9,2639,14,0,15,-1,18223.12
2024-09-09,89,SE,Nordeste,Premiere,24.9,1981,13,1,11,1,11391.89
2024-09-09,89,PI,Nordeste,Familia,49.9,7673,45,5,47,-7,88425.57
2024-09-09,89,PI,Nordeste,HBO,34.9,4797,25,2,26,-3,38664.04
2024-09-09,89,PI,Nordeste,Telecine,29.9,3837,20,1,22,-3,26495.68
2024-09-09,89,PI,Nordeste,Premiere,24.9,2880,20,2,18,0,16561.66
2024-09-09,89,GO,Centro-Oeste,Familia,49.9,15823,87,10,94,-17,182348.2
2024-09-09,89,GO,Centro-Oeste,HBO,34.9,9891,56,4,61,-9,79721.92
2024-09-09,89,GO,Centro-Oeste,Telecine,29.9,7920,44,2,42,0,54690.07
2024-09-09,89,GO,Centro-Oeste,Premiere,24.9,5943,40,6,31,3,34175.68
2024-09-09,89,MT,Centro-Oeste,Familia,49.9,8152,44,4,48,-8,93945.68
2024-09-09,89,MT,Centro-Oeste,HBO,34.9,5101,30,2,27,1,41114.3
2024-09-09,89,MT,Centro-Oeste,Telecine,29.9,4078,24,1,25,-2,28159.86
2024-09-09,89,MT,Centro-Oeste,Premiere,24.9,3059,20,2,19,-1,17591.02
2024-09-09,89,MS,Centro-Oeste,Familia,49.9,6240,36,3,33,0,71911.32
2024-09-09,89,MS,Centro-Oeste,HBO,34.9,3899,23,1,23,-1,31426.12
2024-09-09,89,MS,Centro-Oeste,Telecine,29.9,3121,18,1,16,1,21551.48
2024-09-09,89,MS,Centro-Oeste,Premiere,24.9,2340,15,2,13,0,13456.35
2024-09-09,89,DF,Centro-Oeste,Familia,49.9,6716,39,4,39,-4,77396.86
2024-09-09,89,DF,Centro-Oeste,HBO,34.9,4202,25,2,21,2,33868.31
2024-09-09,89,DF,Centro-Oeste,Telecine,29.9,3359,18,1,18,-1,23194.94
2024-09-09,89,DF,Centro-Oeste,Premiere,24.9,2519,15,2,14,-1,14485.7
2024-09-09,89,AM,Norte,Familia,49.9,9587,50,5,58,-13,110482.98
2024-09-09,89,AM,Norte,HBO,34.9,6003,38,3,32,3,48384.46
2024-09-09,89,AM,Norte,Telecine,29.9,4800,28,2,26,0,33145.5
2024-09-09,89,AM,Norte,Premiere,24.9,3604,24,2,18,4,20725.08
2024-09-09,89,PA,Norte,Familia,49.9,20146,106,11,109,-14,232167.53
2024-09-09,89,PA,Norte,HBO,34.9,12582,59,4,73,-18,101411.5
2024-09-09,89,PA,Norte,Telecine,29.9,10072,56,4,60,-8,69550.3
2024-09-09,89,PA,Norte,Premiere,24.9,7554,47,6,47,-6,43439.86
2024-09-09,89,RO,Norte,Familia,49.9,3839,21,2,20,-1,44241.59
2024-09-09,89,RO,Norte,HBO,34.9,2399,13,0,14,-1,19336.05
2024-09-09,89,RO,Norte,Telecine,29.9,1921,12,0,11,1,13265.1
2024-09-09,89,RO,Norte,Premiere,24.9,1441,9,1,7,1,8286.58
2024-09-09,89,AC,Norte,Familia,49.9,1920,12,1,11,0,22126.56
2024-09-09,89,AC,Norte,HBO,34.9,1200,7,0,7,0,9672.06
2024-09-09,89,AC,Norte,Telecine,29.9,961,6,0,5,1,6636.0
2024-09-09,89,AC,Norte,Premiere,24.9,721,5,0,4,1,4146.17
2024-09-09,89,RR,Norte,Familia,49.9,1441,9,0,8,1,16606.44
2024-09-09,89,RR,Norte,HBO,34.9,899,4,0,5,-1,7245.98
2024-09-09,89,RR,Norte,Telecine,29.9,720,4,0,4,0,4971.82
2024-09-09,89,RR,Norte,Premiere,24.9,541,3,0,2,1,3111.06
2024-09-09,89,AP,Norte,Familia,49.9,1921,12,1,10,1,22138.08
2024-09-09,89,AP,Norte,HBO,34.9,1201,7,0,6,1,9680.12
2024-09-09,89,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2024-09-09,89,AP,Norte,Premiere,24.9,721,4,0,3,1,4146.17
2024-09-09,89,TO,Norte,Familia,49.9,3357,19,1,21,-3,38686.91
2024-09-09,89,TO,Norte,HBO,34.9,2098,11,1,12,-2,16909.98
2024-09-09,89,TO,Norte,Telecine,29.9,1680,9,0,9,0,11600.92
2024-09-09,89,TO,Norte,Premiere,24.9,1260,8,1,7,0,7245.73
2024-09-16,90,SP,Sudeste,Familia,49.9,104715,697,76,546,75,1206761.78
2024-09-16,90,SP,Sudeste,HBO,34.9,65370,348,30,348,-30,526885.22
2024-09-16,90,SP,Sudeste,Telecine,29.9,52362,365,27,296,42,361575.94
2024-09-16,90,SP,Sudeste,Premiere,24.9,39240,245,36,209,0,225652.66
2024-09-16,90,RJ,Sudeste,Familia,49.9,39350,250,30,230,-10,453479.21
2024-09-16,90,RJ,Sudeste,HBO,34.9,24607,150,11,132,7,198333.56
2024-09-16,90,RJ,Sudeste,Telecine,29.9,19670,120,7,123,-10,135827.48
2024-09-16,90,RJ,Sudeste,Premiere,24.9,14755,85,13,77,-5,84849.77
2024-09-16,90,MG,Sudeste,Familia,49.9,48963,319,32,284,3,564261.82
2024-09-16,90,MG,Sudeste,HBO,34.9,30604,184,14,165,5,246669.65
2024-09-16,90,MG,Sudeste,Telecine,29.9,24472,153,10,151,-8,168986.79
2024-09-16,90,MG,Sudeste,Premiere,24.9,18350,106,16,99,-9,105523.09
2024-09-16,90,ES,Sudeste,Familia,49.9,9117,54,5,52,-3,105066.58
2024-09-16,90,ES,Sudeste,HBO,34.9,5700,31,2,29,0,45942.26
2024-09-16,90,ES,Sudeste,Telecine,29.9,4562,26,1,23,2,31502.03
2024-09-16,90,ES,Sudeste,Premiere,24.9,3418,20,2,20,-2,19655.47
2024-09-16,90,PR,Sul,Familia,49.9,26879,167,20,148,-1,309760.3
2024-09-16,90,PR,Sul,HBO,34.9,16785,89,7,97,-15,135287.88
2024-09-16,90,PR,Sul,Telecine,29.9,13436,78,6,76,-4,92779.77
2024-09-16,90,PR,Sul,Premiere,24.9,10080,70,9,61,0,57965.82
2024-09-16,90,SC,Sul,Familia,49.9,17271,107,11,105,-9,199035.31
2024-09-16,90,SC,Sul,HBO,34.9,10808,70,6,56,8,87112.98
2024-09-16,90,SC,Sul,Telecine,29.9,8639,54,3,52,-1,59654.99
2024-09-16,90,SC,Sul,Premiere,24.9,6479,44,6,39,-1,37257.99
2024-09-16,90,RS,Sul,Familia,49.9,26879,161,15,147,-1,309760.3
2024-09-16,90,RS,Sul,HBO,34.9,16792,101,8,101,-8,135344.3
2024-09-16,90,RS,Sul,Telecine,29.9,13430,75,4,81,-10,92738.34
2024-09-16,90,RS,Sul,Premiere,24.9,10073,66,10,63,-7,57925.57
2024-09-16,90,BA,Nordeste,Familia,49.9,34526,179,19,194,-34,397886.24
2024-09-16,90,BA,Nordeste,HBO,34.9,21582,112,9,121,-18,173951.92
2024-09-16,90,BA,Nordeste,Telecine,29.9,17285,101,6,90,5,119358.31
2024-09-16,90,BA,Nordeste,Premiere,24.9,12964,85,11,70,4,74550.48
2024-09-16,90,CE,Nordeste,Familia,49.9,21561,109,12,136,-39,248474.34
2024-09-16,90,CE,Nordeste,HBO,34.9,13491,77,6,80,-9,108738.08
2024-09-16,90,CE,Nordeste,Telecine,29.9,10800,62,3,59,0,74577.37
2024-09-16,90,CE,Nordeste,Premiere,24.9,8102,57,7,48,2,46591.18
2024-09-16,90,PE,Nordeste,Familia,49.9,23031,131,15,125,-9,265414.99
2024-09-16,90,PE,Nordeste,HBO,34.9,14399,86,7,80,-1,116056.61
2024-09-16,90,PE,Nordeste,Telecine,29.9,11524,70,4,62,4,79576.81
2024-09-16,90,PE,Nordeste,Premiere,24.9,8639,57,7,51,-1,49679.24
2024-09-16,90,MA,Nordeste,Familia,49.9,16327,106,12,87,7,188156.42
2024-09-16,90,MA,Nordeste,HBO,34.9,10199,65,5,61,-1,82204.41
2024-09-16,90,MA,Nordeste,Telecine,29.9,8161,45,2,42,1,56354.25
2024-09-16,90,MA,Nordeste,Premiere,24.9,6128,47,5,34,8,35239.54
2024-09-16,90,PB,Nordeste,Familia,49.9,9592,55,5,58,-8,110540.6
2024-09-16,90,PB,Nordeste,HBO,34.9,5997,32,2,33,-3,48336.1
2024-09-16,90,PB,Nordeste,Telecine,29.9,4797,29,2,30,-3,33124.78
2024-09-16,90,PB,Nordeste,Premiere,24.9,3600,24,2,22,0,20702.08
2024-09-16,90,RN,Nordeste,Familia,49.9,8629,49,6,54,-11,99442.75
2024-09-16,90,RN,Nordeste,HBO,34.9,5395,31,2,34,-5,43483.95
2024-09-16,90,RN,Nordeste,Telecine,29.9,4322,26,1,23,2,29844.76
2024-09-16,90,RN,Nordeste,Premiere,24.9,3239,20,3,18,-1,18626.12
2024-09-16,90,AL,Nordeste,Familia,49.9,7676,47,4,47,-4,88460.14
2024-09-16,90,AL,Nordeste,HBO,34.9,4797,25,1,27,-3,38664.04
2024-09-16,90,AL,Nordeste,Telecine,29.9,3841,24,1,22,1,26523.3
2024-09-16,90,AL,Nordeste,Premiere,24.9,2878,17,2,17,-2,16550.16
2024-09-16,90,SE,Nordeste,Familia,49.9,5274,30,3,33,-6,60778.89
2024-09-16,90,SE,Nordeste,HBO,34.9,3300,19,1,18,0,26598.15
2024-09-16,90,SE,Nordeste,Telecine,29.9,2637,13,0,16,-3,18209.31
2024-09-16,90,SE,Nordeste,Premiere,24.9,1979,12,1,12,-1,11380.39
2024-09-16,90,PI,Nordeste,Familia,49.9,7676,42,4,42,-4,88460.14
2024-09-16,90,PI,Nordeste,HBO,34.9,4799,25,1,25,-1,38680.16
2024-09-16,90,PI,Nordeste,Telecine,29.9,3840,24,1,23,0,26516.4
2024-09-16,90,PI,Nordeste,Premiere,24.9,2879,18,2,17,-1,16555.91
2024-09-16,90,GO,Centro-Oeste,Familia,49.9,15829,84,10,85,-11,182417.34
2024-09-16,90,GO,Centro-Oeste,HBO,34.9,9895,56,4,57,-5,79754.16
2024-09-16,90,GO,Centro-Oeste,Telecine,29.9,7917,48,3,48,-3,54669.35
2024-09-16,90,GO,Centro-Oeste,Premiere,24.9,5939,39,6,34,-1,34152.68
2024-09-16,90,MT,Centro-Oeste,Familia,49.9,8159,48,5,44,-1,94026.35
2024-09-16,90,MT,Centro-Oeste,HBO,34.9,5096,29,2,31,-4,41074.0
2024-09-16,90,MT,Centro-Oeste,Telecine,29.9,4082,24,1,21,2,28187.48
2024-09-16,90,MT,Centro-Oeste,Premiere,24.9,3058,20,3,19,-2,17585.27
2024-09-16,90,MS,Centro-Oeste,Familia,49.9,6232,33,3,38,-8,71819.12
2024-09-16,90,MS,Centro-Oeste,HBO,34.9,3898,20,1,21,-2,31418.06
2024-09-16,90,MS,Centro-Oeste,Telecine,29.9,3117,17,1,19,-3,21523.86
2024-09-16,90,MS,Centro-Oeste,Premiere,24.9,2341,17,2,14,1,13462.1
2024-09-16,90,DF,Centro-Oeste,Familia,49.9,6720,40,4,36,0,77442.96
2024-09-16,90,DF,Centro-Oeste,HBO,34.9,4202,24,1,21,2,33868.31
2024-09-16,90,DF,Centro-Oeste,Telecine,29.9,3362,21,1,18,2,23215.66
2024-09-16,90,DF,Centro-Oeste,Premiere,24.9,2523,18,2,13,3,14508.71
2024-09-16,90,AM,Norte,Familia,49.9,9601,57,5,51,1,110644.32
2024-09-16,90,AM,Norte,HBO,34.9,5999,36,3,34,-1,48352.22
2024-09-16,90,AM,Norte,Telecine,29.9,4800,26,1,25,0,33145.5
2024-09-16,90,AM,Norte,Premiere,24.9,3600,25,3,22,0,20702.08
2024-09-16,90,PA,Norte,Familia,49.9,20151,113,14,108,-9,232225.15
2024-09-16,90,PA,Norte,HBO,34.9,12595,74,6,73,-5,101516.28
2024-09-16,90,PA,Norte,Telecine,29.9,10070,55,3,62,-10,69536.49
2024-09-16,90,PA,Norte,Premiere,24.9,7559,49,7,43,-1,43468.61
2024-09-16,90,RO,Norte,Familia,49.9,3835,17,1,21,-5,44195.5
2024-09-16,90,RO,Norte,HBO,34.9,2398,13,1,14,-2,19327.99
2024-09-16,90,RO,Norte,Telecine,29.9,1921,12,0,11,1,13265.1
2024-09-16,90,RO,Norte,Premiere,24.9,1440,9,1,8,0,8280.83
2024-09-16,90,AC,Norte,Familia,49.9,1917,10,1,12,-3,22091.99
2024-09-16,90,AC,Norte,HBO,34.9,1201,7,0,6,1,9680.12
2024-09-16,90,AC,Norte,Telecine,29.9,961,6,0,5,1,6636.0
2024-09-16,90,AC,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2024-09-16,90,RR,Norte,Familia,49.9,1440,8,0,8,0,16594.92
2024-09-16,90,RR,Norte,HBO,34.9,901,5,0,4,1,7262.1
2024-09-16,90,RR,Norte,Telecine,29.9,720,4,0,4,0,4971.82
2024-09-16,90,RR,Norte,Premiere,24.9,540,3,0,3,0,3105.31
2024-09-16,90,AP,Norte,Familia,49.9,1918,10,1,11,-2,22103.51
2024-09-16,90,AP,Norte,HBO,34.9,1201,7,0,6,1,9680.12
2024-09-16,90,AP,Norte,Telecine,29.9,960,5,0,5,0,6629.1
2024-09-16,90,AP,Norte,Premiere,24.9,720,4,0,4,0,4140.42
2024-09-16,90,TO,Norte,Familia,49.9,3361,20,2,17,1,38733.0
2024-09-16,90,TO,Norte,HBO,34.9,2098,11,0,13,-2,16909.98
2024-09-16,90,TO,Norte,Telecine,29.9,1680,9,0,9,0,11600.92
2024-09-16,90,TO,Norte,Premiere,24.9,1260,8,1,7,0,7245.73
2024-09-23,91,SP,Sudeste,Familia,49.9,104416,460,44,640,-224,1203316.03
2024-09-23,91,SP,Sudeste,HBO,34.9,65401,398,34,363,1,527135.08
2024-09-23,91,SP,Sudeste,Telecine,29.9,52262,284,16,326,-58,360885.4
2024-09-23,91,SP,Sudeste,Premiere,24.9,39240,239,35,204,0,225652.66
2024-09-23,91,RJ,Sudeste,Familia,49.9,39332,220,20,228,-28,453271.78
2024-09-23,91,RJ,Sudeste,HBO,34.9,24592,138,9,137,-8,198212.66
2024-09-23,91,RJ,Sudeste,Telecine,29.9,19674,114,7,113,-6,135855.1
