date,week,state,region,channel,treated,geolift_period,spend_brl,impressions,conv_shapley,conv_true_incremental,cac_shapley_brl,cac_true_brl
2024-07-29,83,DF,Centro-Oeste,youtube,0,0,14173.31,787406,0,0,,
2024-07-29,83,AM,Norte,youtube,0,0,20247.59,1124866,0,0,,
2024-07-29,83,PA,Norte,youtube,0,0,42519.94,2362218,0,0,,
2024-07-29,83,RO,Norte,youtube,0,0,8099.04,449946,0,0,,
2024-07-29,83,AC,Norte,youtube,0,0,4049.52,224973,0,0,,
2024-07-29,83,RR,Norte,youtube,0,0,3037.14,168729,0,0,,
2024-07-29,83,AP,Norte,youtube,0,0,4049.52,224973,0,0,,
2024-07-29,83,TO,Norte,youtube,0,0,7086.66,393703,0,0,,
2024-07-29,83,SP,Sudeste,meta,1,0,193111.4,16092616,0,0,,
2024-07-29,83,RJ,Sudeste,meta,1,0,72638.23,6053185,0,0,,
2024-07-29,83,MG,Sudeste,meta,0,0,90354.87,7529572,0,0,,
2024-07-29,83,ES,Sudeste,meta,0,0,16830.81,1402567,0,0,,
2024-07-29,83,PR,Sul,meta,1,0,49606.6,4133883,1,0,49606.6,
2024-07-29,83,SC,Sul,meta,0,0,31889.96,2657496,0,0,,
2024-07-29,83,RS,Sul,meta,1,0,49606.6,4133883,0,0,,
2024-07-29,83,BA,Nordeste,meta,0,0,63779.91,5314992,0,0,,
2024-07-29,83,CE,Nordeste,meta,1,0,39862.44,3321870,0,0,,
2024-07-29,83,PE,Nordeste,meta,0,0,42519.94,3543328,0,0,,
2024-07-29,83,MA,Nordeste,meta,0,0,30118.29,2509857,0,0,,
2024-07-29,83,PB,Nordeste,meta,0,0,17716.64,1476386,0,0,,
2024-07-29,83,RN,Nordeste,meta,0,0,15944.98,1328748,0,0,,
2024-07-29,83,AL,Nordeste,meta,0,0,14173.31,1181109,0,0,,
2024-07-29,83,SE,Nordeste,meta,0,0,9744.15,812012,0,0,,
2024-07-29,83,PI,Nordeste,meta,0,0,14173.31,1181109,0,0,,
2024-07-29,83,GO,Centro-Oeste,meta,0,0,29232.46,2436038,0,0,,
2024-07-29,83,MT,Centro-Oeste,meta,0,0,15059.15,1254928,0,0,,
2024-07-29,83,MS,Centro-Oeste,meta,0,0,11515.82,959651,1,0,11515.82,
2024-07-29,83,DF,Centro-Oeste,meta,0,0,12401.65,1033470,0,0,,
2024-07-29,83,AM,Norte,meta,0,0,17716.64,1476386,0,0,,
2024-07-29,83,PA,Norte,meta,0,0,37204.95,3100412,1,0,37204.95,
2024-07-29,83,RO,Norte,meta,0,0,7086.66,590554,0,0,,
2024-07-29,83,AC,Norte,meta,0,0,3543.33,295277,0,0,,
2024-07-29,83,RR,Norte,meta,0,0,2657.5,221458,0,0,,
2024-07-29,83,AP,Norte,meta,0,0,3543.33,295277,0,0,,
2024-07-29,83,TO,Norte,meta,0,0,6200.82,516735,0,0,,
2024-07-29,83,SP,Sudeste,search,1,0,137936.71,17242088,0,0,,
2024-07-29,83,RJ,Sudeste,search,1,0,51884.45,6485556,0,0,,
2024-07-29,83,MG,Sudeste,search,0,0,64539.2,8067399,0,0,,
2024-07-29,83,ES,Sudeste,search,0,0,12022.01,1502750,0,0,,
2024-07-29,83,PR,Sul,search,1,0,35433.28,4429160,0,0,,
2024-07-29,83,SC,Sul,search,0,0,22778.54,2847317,0,0,,
2024-07-29,83,RS,Sul,search,1,0,35433.28,4429160,0,0,,
2024-07-29,83,BA,Nordeste,search,0,0,45557.08,5694634,0,0,,
2024-07-29,83,CE,Nordeste,search,1,0,28473.17,3559146,0,0,,
2024-07-29,83,PE,Nordeste,search,0,0,30371.39,3796423,0,0,,
2024-07-29,83,MA,Nordeste,search,0,0,21513.07,2689133,0,0,,
2024-07-29,83,PB,Nordeste,search,0,0,12654.74,1581843,0,0,,
2024-07-29,83,RN,Nordeste,search,0,0,11389.27,1423658,0,0,,
2024-07-29,83,AL,Nordeste,search,0,0,10123.8,1265474,0,0,,
2024-07-29,83,SE,Nordeste,search,0,0,6960.11,870013,0,0,,
2024-07-29,83,PI,Nordeste,search,0,0,10123.8,1265474,0,0,,
2024-07-29,83,GO,Centro-Oeste,search,0,0,20880.33,2610040,0,0,,
2024-07-29,83,MT,Centro-Oeste,search,0,0,10756.53,1344566,0,0,,
2024-07-29,83,MS,Centro-Oeste,search,0,0,8225.58,1028197,0,0,,
2024-07-29,83,DF,Centro-Oeste,search,0,0,8858.32,1107290,0,0,,
2024-07-29,83,AM,Norte,search,0,0,12654.74,1581843,0,0,,
2024-07-29,83,PA,Norte,search,0,0,26574.96,3321870,0,0,,
2024-07-29,83,RO,Norte,search,0,0,5061.9,632737,0,0,,
2024-07-29,83,AC,Norte,search,0,0,2530.95,316368,0,0,,
2024-07-29,83,RR,Norte,search,0,0,1898.21,237276,0,0,,
2024-07-29,83,AP,Norte,search,0,0,2530.95,316368,0,0,,
2024-07-29,83,TO,Norte,search,0,0,4429.16,553645,0,0,,
2024-08-05,84,SP,Sudeste,youtube,1,0,231467.28,12859293,0,0,,
2024-08-05,84,RJ,Sudeste,youtube,1,0,87065.67,4836981,0,0,,
2024-08-05,84,MG,Sudeste,youtube,0,0,108301.2,6016733,0,0,,
2024-08-05,84,ES,Sudeste,youtube,0,0,20173.75,1120764,0,0,,
2024-08-05,84,PR,Sul,youtube,1,0,59459.48,3303304,0,0,,
2024-08-05,84,SC,Sul,youtube,0,0,38223.95,2123552,0,0,,
2024-08-05,84,RS,Sul,youtube,1,0,59459.48,3303304,0,0,,
2024-08-05,84,BA,Nordeste,youtube,0,0,76447.91,4247105,0,0,,
2024-08-05,84,CE,Nordeste,youtube,1,0,47779.94,2654441,0,0,,
2024-08-05,84,PE,Nordeste,youtube,0,0,50965.27,2831403,0,0,,
2024-08-05,84,MA,Nordeste,youtube,0,0,36100.4,2005577,0,0,,
2024-08-05,84,PB,Nordeste,youtube,0,0,21235.53,1179751,0,0,,
2024-08-05,84,RN,Nordeste,youtube,0,0,19111.98,1061776,0,0,,
2024-08-05,84,AL,Nordeste,youtube,0,0,16988.42,943801,0,0,,
2024-08-05,84,SE,Nordeste,youtube,0,0,11679.54,648863,0,0,,
2024-08-05,84,PI,Nordeste,youtube,0,0,16988.42,943801,1,0,16988.42,
2024-08-05,84,GO,Centro-Oeste,youtube,0,0,35038.62,1946590,0,0,,
2024-08-05,84,MT,Centro-Oeste,youtube,0,0,18050.2,1002788,0,0,,
2024-08-05,84,MS,Centro-Oeste,youtube,0,0,13803.09,766838,0,0,,
2024-08-05,84,DF,Centro-Oeste,youtube,0,0,14864.87,825826,0,0,,
2024-08-05,84,AM,Norte,youtube,0,0,21235.53,1179751,1,0,21235.53,
2024-08-05,84,PA,Norte,youtube,0,0,44594.61,2477478,0,0,,
2024-08-05,84,RO,Norte,youtube,0,0,8494.21,471900,0,0,,
2024-08-05,84,AC,Norte,youtube,0,0,4247.11,235950,0,0,,
2024-08-05,84,RR,Norte,youtube,0,0,3185.33,176962,0,0,,
2024-08-05,84,AP,Norte,youtube,0,0,4247.11,235950,0,0,,
2024-08-05,84,TO,Norte,youtube,0,0,7432.44,412913,0,0,,
2024-08-05,84,SP,Sudeste,meta,1,0,202533.87,16877822,0,0,,
2024-08-05,84,RJ,Sudeste,meta,1,0,76182.46,6348538,0,0,,
2024-08-05,84,MG,Sudeste,meta,0,0,94763.55,7896962,0,0,,
2024-08-05,84,ES,Sudeste,meta,0,0,17652.03,1471002,0,0,,
2024-08-05,84,PR,Sul,meta,1,0,52027.05,4335587,0,0,,
2024-08-05,84,SC,Sul,meta,0,0,33445.96,2787163,0,0,,
2024-08-05,84,RS,Sul,meta,1,0,52027.05,4335587,0,0,,
2024-08-05,84,BA,Nordeste,meta,0,0,66891.92,5574326,0,0,,
2024-08-05,84,CE,Nordeste,meta,1,0,41807.45,3483954,0,0,,
2024-08-05,84,PE,Nordeste,meta,0,0,44594.61,3716217,0,0,,
2024-08-05,84,MA,Nordeste,meta,0,0,31587.85,2632320,1,0,31587.85,
2024-08-05,84,PB,Nordeste,meta,0,0,18581.09,1548424,0,0,,
2024-08-05,84,RN,Nordeste,meta,0,0,16722.98,1393581,0,0,,
2024-08-05,84,AL,Nordeste,meta,0,0,14864.87,1238739,0,0,,
2024-08-05,84,SE,Nordeste,meta,0,0,10219.6,851633,0,0,,
2024-08-05,84,PI,Nordeste,meta,0,0,14864.87,1238739,0,0,,
2024-08-05,84,GO,Centro-Oeste,meta,0,0,30658.8,2554899,0,0,,
2024-08-05,84,MT,Centro-Oeste,meta,0,0,15793.93,1316160,0,0,,
2024-08-05,84,MS,Centro-Oeste,meta,0,0,12077.71,1006475,0,0,,
2024-08-05,84,DF,Centro-Oeste,meta,0,0,13006.76,1083896,0,0,,
2024-08-05,84,AM,Norte,meta,0,0,18581.09,1548424,0,0,,
2024-08-05,84,PA,Norte,meta,0,0,39020.29,3251690,0,0,,
2024-08-05,84,RO,Norte,meta,0,0,7432.44,619369,0,0,,
2024-08-05,84,AC,Norte,meta,0,0,3716.22,309684,0,0,,
2024-08-05,84,RR,Norte,meta,0,0,2787.16,232263,0,0,,
2024-08-05,84,AP,Norte,meta,0,0,3716.22,309684,0,0,,
2024-08-05,84,TO,Norte,meta,0,0,6503.38,541948,0,0,,
2024-08-05,84,SP,Sudeste,search,1,0,144667.05,18083381,0,0,,
2024-08-05,84,RJ,Sudeste,search,1,0,54416.05,6802005,0,0,,
2024-08-05,84,MG,Sudeste,search,0,0,67688.25,8461031,0,0,,
2024-08-05,84,ES,Sudeste,search,0,0,12608.6,1576074,0,0,,
2024-08-05,84,PR,Sul,search,1,0,37162.18,4645272,0,0,,
2024-08-05,84,SC,Sul,search,0,0,23889.97,2986246,0,0,,
2024-08-05,84,RS,Sul,search,1,0,37162.18,4645272,0,0,,
2024-08-05,84,BA,Nordeste,search,0,0,47779.94,5972492,0,0,,
2024-08-05,84,CE,Nordeste,search,1,0,29862.46,3732808,0,0,,
2024-08-05,84,PE,Nordeste,search,0,0,31853.3,3981661,0,0,,
2024-08-05,84,MA,Nordeste,search,0,0,22562.75,2820343,0,0,,
2024-08-05,84,PB,Nordeste,search,0,0,13272.21,1659025,0,0,,
2024-08-05,84,RN,Nordeste,search,0,0,11944.99,1493123,0,0,,
2024-08-05,84,AL,Nordeste,search,0,0,10617.77,1327220,0,0,,
2024-08-05,84,SE,Nordeste,search,0,0,7299.71,912464,0,0,,
2024-08-05,84,PI,Nordeste,search,0,0,10617.77,1327220,0,0,,
2024-08-05,84,GO,Centro-Oeste,search,0,0,21899.14,2737392,0,0,,
2024-08-05,84,MT,Centro-Oeste,search,0,0,11281.38,1410171,0,0,,
2024-08-05,84,MS,Centro-Oeste,search,0,0,8626.93,1078366,1,0,8626.93,
2024-08-05,84,DF,Centro-Oeste,search,0,0,9290.54,1161318,0,0,,
2024-08-05,84,AM,Norte,search,0,0,13272.21,1659025,0,0,,
2024-08-05,84,PA,Norte,search,0,0,27871.63,3483954,0,0,,
2024-08-05,84,RO,Norte,search,0,0,5308.88,663610,0,0,,
2024-08-05,84,AC,Norte,search,0,0,2654.44,331805,0,0,,
2024-08-05,84,RR,Norte,search,0,0,1990.83,248853,0,0,,
2024-08-05,84,AP,Norte,search,0,0,2654.44,331805,0,0,,
2024-08-05,84,TO,Norte,search,0,0,4645.27,580659,0,0,,
2024-08-12,85,SP,Sudeste,youtube,1,0,237268.51,13181583,0,0,,
2024-08-12,85,RJ,Sudeste,youtube,1,0,89247.79,4958210,0,0,,
2024-08-12,85,MG,Sudeste,youtube,0,0,111015.54,6167529,0,0,,
2024-08-12,85,ES,Sudeste,youtube,0,0,20679.37,1148853,0,0,,
2024-08-12,85,PR,Sul,youtube,1,0,60949.71,3386094,0,0,,
2024-08-12,85,SC,Sul,youtube,0,0,39181.96,2176775,0,0,,
2024-08-12,85,RS,Sul,youtube,1,0,60949.71,3386094,0,0,,
2024-08-12,85,BA,Nordeste,youtube,0,0,78363.91,4353550,0,0,,
2024-08-12,85,CE,Nordeste,youtube,1,0,48977.44,2720969,0,0,,
2024-08-12,85,PE,Nordeste,youtube,0,0,52242.61,2902367,0,0,,
2024-08-12,85,MA,Nordeste,youtube,0,0,37005.18,2055843,0,0,,
2024-08-12,85,PB,Nordeste,youtube,0,0,21767.75,1209319,0,0,,
2024-08-12,85,RN,Nordeste,youtube,0,0,19590.98,1088387,0,0,,
2024-08-12,85,AL,Nordeste,youtube,0,0,17414.2,967455,0,0,,
2024-08-12,85,SE,Nordeste,youtube,0,0,11972.26,665125,0,0,,
2024-08-12,85,PI,Nordeste,youtube,0,0,17414.2,967455,0,0,,
2024-08-12,85,GO,Centro-Oeste,youtube,0,0,35916.79,1995377,0,0,,
2024-08-12,85,MT,Centro-Oeste,youtube,0,0,18502.59,1027921,0,0,,
2024-08-12,85,MS,Centro-Oeste,youtube,0,0,14149.04,786057,0,0,,
2024-08-12,85,DF,Centro-Oeste,youtube,0,0,15237.43,846523,0,0,,
2024-08-12,85,AM,Norte,youtube,0,0,21767.75,1209319,0,0,,
2024-08-12,85,PA,Norte,youtube,0,0,45712.28,2539571,0,0,,
2024-08-12,85,RO,Norte,youtube,0,0,8707.1,483727,0,0,,
2024-08-12,85,AC,Norte,youtube,0,0,4353.55,241863,0,0,,
2024-08-12,85,RR,Norte,youtube,0,0,3265.16,181397,0,0,,
2024-08-12,85,AP,Norte,youtube,0,0,4353.55,241863,0,0,,
2024-08-12,85,TO,Norte,youtube,0,0,7618.71,423261,0,0,,
2024-08-12,85,SP,Sudeste,meta,1,0,207609.95,17300828,0,0,,
2024-08-12,85,RJ,Sudeste,meta,1,0,78091.81,6507651,0,0,,
2024-08-12,85,MG,Sudeste,meta,0,0,97138.6,8094883,0,0,,
2024-08-12,85,ES,Sudeste,meta,0,0,18094.44,1507870,0,0,,
2024-08-12,85,PR,Sul,meta,1,0,53331.0,4444249,0,0,,
2024-08-12,85,SC,Sul,meta,0,0,34284.21,2857017,0,0,,
2024-08-12,85,RS,Sul,meta,1,0,53331.0,4444249,1,0,53331.0,
2024-08-12,85,BA,Nordeste,meta,0,0,68568.42,5714035,0,0,,
2024-08-12,85,CE,Nordeste,meta,1,0,42855.26,3571271,1,0,42855.26,
2024-08-12,85,PE,Nordeste,meta,0,0,45712.28,3809356,0,0,,
2024-08-12,85,MA,Nordeste,meta,0,0,32379.53,2698294,0,0,,
2024-08-12,85,PB,Nordeste,meta,0,0,19046.78,1587231,0,0,,
2024-08-12,85,RN,Nordeste,meta,0,0,17142.11,1428508,0,0,,
2024-08-12,85,AL,Nordeste,meta,0,0,15237.43,1269785,0,0,,
2024-08-12,85,SE,Nordeste,meta,0,0,10475.73,872977,0,0,,
2024-08-12,85,PI,Nordeste,meta,0,0,15237.43,1269785,0,0,,
2024-08-12,85,GO,Centro-Oeste,meta,0,0,31427.19,2618932,1,0,31427.19,
2024-08-12,85,MT,Centro-Oeste,meta,0,0,16189.77,1349147,0,0,,
2024-08-12,85,MS,Centro-Oeste,meta,0,0,12380.41,1031700,0,0,,
2024-08-12,85,DF,Centro-Oeste,meta,0,0,13332.75,1111062,0,0,,
2024-08-12,85,AM,Norte,meta,0,0,19046.78,1587231,0,0,,
2024-08-12,85,PA,Norte,meta,0,0,39998.25,3333187,0,0,,
2024-08-12,85,RO,Norte,meta,0,0,7618.71,634892,0,0,,
2024-08-12,85,AC,Norte,meta,0,0,3809.36,317446,0,0,,
2024-08-12,85,RR,Norte,meta,0,0,2857.02,238084,0,0,,
2024-08-12,85,AP,Norte,meta,0,0,3809.36,317446,0,0,,
2024-08-12,85,TO,Norte,meta,0,0,6666.37,555531,0,0,,
2024-08-12,85,SP,Sudeste,search,1,0,148292.82,18536602,0,0,,
2024-08-12,85,RJ,Sudeste,search,1,0,55779.87,6972483,0,0,,
2024-08-12,85,MG,Sudeste,search,0,0,69384.71,8673089,0,0,,
2024-08-12,85,ES,Sudeste,search,0,0,12924.6,1615575,0,0,,
2024-08-12,85,PR,Sul,search,1,0,38093.57,4761695,0,0,,
2024-08-12,85,SC,Sul,search,0,0,24488.72,3061090,0,0,,
2024-08-12,85,RS,Sul,search,1,0,38093.57,4761695,0,0,,
2024-08-12,85,BA,Nordeste,search,0,0,48977.44,6122180,0,0,,
2024-08-12,85,CE,Nordeste,search,1,0,30610.9,3826362,0,0,,
2024-08-12,85,PE,Nordeste,search,0,0,32651.63,4081453,0,0,,
2024-08-12,85,MA,Nordeste,search,0,0,23128.24,2891029,0,0,,
2024-08-12,85,PB,Nordeste,search,0,0,13604.85,1700605,0,0,,
2024-08-12,85,RN,Nordeste,search,0,0,12244.36,1530545,0,0,,
2024-08-12,85,AL,Nordeste,search,0,0,10883.88,1360484,0,0,,
2024-08-12,85,SE,Nordeste,search,0,0,7482.67,935333,0,0,,
2024-08-12,85,PI,Nordeste,search,0,0,10883.88,1360484,0,0,,
2024-08-12,85,GO,Centro-Oeste,search,0,0,22448.0,2805999,0,0,,
2024-08-12,85,MT,Centro-Oeste,search,0,0,11564.12,1445514,0,0,,
2024-08-12,85,MS,Centro-Oeste,search,0,0,8843.15,1105393,0,0,,
2024-08-12,85,DF,Centro-Oeste,search,0,0,9523.39,1190423,0,0,,
2024-08-12,85,AM,Norte,search,0,0,13604.85,1700605,0,0,,
2024-08-12,85,PA,Norte,search,0,0,28570.18,3571271,0,0,,
2024-08-12,85,RO,Norte,search,0,0,5441.94,680242,0,0,,
2024-08-12,85,AC,Norte,search,0,0,2720.97,340121,1,0,2720.97,
2024-08-12,85,RR,Norte,search,0,0,2040.73,255090,1,0,2040.73,
2024-08-12,85,AP,Norte,search,0,0,2720.97,340121,0,0,,
2024-08-12,85,TO,Norte,search,0,0,4761.7,595211,0,0,,
2024-08-19,86,SP,Sudeste,youtube,1,0,215177.26,11954292,0,0,,
2024-08-19,86,RJ,Sudeste,youtube,1,0,80938.24,4496568,0,0,,
2024-08-19,86,MG,Sudeste,youtube,0,0,100679.27,5593292,0,0,,
2024-08-19,86,ES,Sudeste,youtube,0,0,18753.98,1041887,0,0,,
2024-08-19,86,PR,Sul,youtube,1,0,55274.89,3070827,0,0,,
2024-08-19,86,SC,Sul,youtube,0,0,35533.86,1974103,0,0,,
2024-08-19,86,RS,Sul,youtube,1,0,55274.89,3070827,0,0,,
2024-08-19,86,BA,Nordeste,youtube,0,0,71067.72,3948206,0,0,,
2024-08-19,86,CE,Nordeste,youtube,1,0,44417.32,2467629,0,0,,
2024-08-19,86,PE,Nordeste,youtube,0,0,47378.48,2632137,0,0,,
2024-08-19,86,MA,Nordeste,youtube,0,0,33559.76,1864430,1,0,33559.76,
2024-08-19,86,PB,Nordeste,youtube,0,0,19741.03,1096724,0,0,,
2024-08-19,86,RN,Nordeste,youtube,0,0,17766.93,987051,0,0,,
2024-08-19,86,AL,Nordeste,youtube,0,0,15792.83,877379,0,0,,
2024-08-19,86,SE,Nordeste,youtube,0,0,10857.57,603198,0,0,,
2024-08-19,86,PI,Nordeste,youtube,0,0,15792.83,877379,0,0,,
2024-08-19,86,GO,Centro-Oeste,youtube,0,0,32572.7,1809594,0,0,,
2024-08-19,86,MT,Centro-Oeste,youtube,0,0,16779.88,932215,1,0,16779.88,
2024-08-19,86,MS,Centro-Oeste,youtube,0,0,12831.67,712870,0,0,,
2024-08-19,86,DF,Centro-Oeste,youtube,0,0,13818.72,767706,0,0,,
2024-08-19,86,AM,Norte,youtube,0,0,19741.03,1096724,0,0,,
2024-08-19,86,PA,Norte,youtube,0,0,41456.17,2303120,0,0,,
2024-08-19,86,RO,Norte,youtube,0,0,7896.41,438689,0,0,,
2024-08-19,86,AC,Norte,youtube,0,0,3948.21,219344,1,0,3948.21,
2024-08-19,86,RR,Norte,youtube,0,0,2961.15,164508,0,0,,
2024-08-19,86,AP,Norte,youtube,0,0,3948.21,219344,0,0,,
2024-08-19,86,TO,Norte,youtube,0,0,6909.36,383853,0,0,,
2024-08-19,86,SP,Sudeste,meta,1,0,188280.1,15690008,0,0,,
2024-08-19,86,RJ,Sudeste,meta,1,0,70820.96,5901746,0,0,,
2024-08-19,86,MG,Sudeste,meta,0,0,88094.36,7341196,0,0,,
2024-08-19,86,ES,Sudeste,meta,0,0,16409.73,1367477,0,0,,
2024-08-19,86,PR,Sul,meta,1,0,48365.53,4030460,0,0,,
2024-08-19,86,SC,Sul,meta,0,0,31092.13,2591010,0,0,,
2024-08-19,86,RS,Sul,meta,1,0,48365.53,4030460,0,0,,
2024-08-19,86,BA,Nordeste,meta,0,0,62184.25,5182021,0,0,,
2024-08-19,86,CE,Nordeste,meta,1,0,38865.16,3238763,0,0,,
2024-08-19,86,PE,Nordeste,meta,0,0,41456.17,3454680,0,0,,
2024-08-19,86,MA,Nordeste,meta,0,0,29364.79,2447065,0,0,,
2024-08-19,86,PB,Nordeste,meta,0,0,17273.4,1439450,0,0,,
2024-08-19,86,RN,Nordeste,meta,0,0,15546.06,1295505,0,0,,
2024-08-19,86,AL,Nordeste,meta,0,0,13818.72,1151560,0,0,,
2024-08-19,86,SE,Nordeste,meta,0,0,9500.37,791697,0,0,,
2024-08-19,86,PI,Nordeste,meta,0,0,13818.72,1151560,0,0,,
2024-08-19,86,GO,Centro-Oeste,meta,0,0,28501.12,2375093,0,0,,
2024-08-19,86,MT,Centro-Oeste,meta,0,0,14682.39,1223532,0,0,,
2024-08-19,86,MS,Centro-Oeste,meta,0,0,11227.71,935642,0,0,,
2024-08-19,86,DF,Centro-Oeste,meta,0,0,12091.38,1007615,0,0,,
2024-08-19,86,AM,Norte,meta,0,0,17273.4,1439450,0,0,,
2024-08-19,86,PA,Norte,meta,0,0,36274.15,3022845,0,0,,
2024-08-19,86,RO,Norte,meta,0,0,6909.36,575780,0,0,,
2024-08-19,86,AC,Norte,meta,0,0,3454.68,287890,0,0,,
2024-08-19,86,RR,Norte,meta,0,0,2591.01,215917,0,0,,
2024-08-19,86,AP,Norte,meta,0,0,3454.68,287890,0,0,,
2024-08-19,86,TO,Norte,meta,0,0,6045.69,503807,0,0,,
2024-08-19,86,SP,Sudeste,search,1,0,134485.79,16810723,0,0,,
2024-08-19,86,RJ,Sudeste,search,1,0,50586.4,6323299,0,0,,
2024-08-19,86,MG,Sudeste,search,0,0,62924.54,7865567,0,0,,
2024-08-19,86,ES,Sudeste,search,0,0,11721.24,1465154,0,0,,
2024-08-19,86,PR,Sul,search,1,0,34546.81,4318351,0,0,,
2024-08-19,86,SC,Sul,search,0,0,22208.66,2776082,0,0,,
2024-08-19,86,RS,Sul,search,1,0,34546.81,4318351,0,0,,
2024-08-19,86,BA,Nordeste,search,0,0,44417.32,5552165,0,0,,
2024-08-19,86,CE,Nordeste,search,1,0,27760.83,3470103,0,0,,
2024-08-19,86,PE,Nordeste,search,0,0,29611.55,3701443,0,0,,
2024-08-19,86,MA,Nordeste,search,0,0,20974.85,2621855,0,0,,
2024-08-19,86,PB,Nordeste,search,0,0,12338.15,1542268,0,0,,
2024-08-19,86,RN,Nordeste,search,0,0,11104.33,1388041,0,0,,
2024-08-19,86,AL,Nordeste,search,0,0,9870.52,1233814,0,0,,
2024-08-19,86,SE,Nordeste,search,0,0,6785.98,848247,0,0,,
2024-08-19,86,PI,Nordeste,search,0,0,9870.52,1233814,0,0,,
2024-08-19,86,GO,Centro-Oeste,search,0,0,20357.94,2544742,0,0,,
2024-08-19,86,MT,Centro-Oeste,search,0,0,10487.42,1310927,1,0,10487.42,
2024-08-19,86,MS,Centro-Oeste,search,0,0,8019.79,1002474,0,0,,
2024-08-19,86,DF,Centro-Oeste,search,0,0,8636.7,1079587,0,0,,
2024-08-19,86,AM,Norte,search,0,0,12338.15,1542268,0,0,,
2024-08-19,86,PA,Norte,search,0,0,25910.11,3238763,0,0,,
2024-08-19,86,RO,Norte,search,0,0,4935.26,616907,0,0,,
2024-08-19,86,AC,Norte,search,0,0,2467.63,308453,0,0,,
2024-08-19,86,RR,Norte,search,0,0,1850.72,231340,0,0,,
2024-08-19,86,AP,Norte,search,0,0,2467.63,308453,0,0,,
2024-08-19,86,TO,Norte,search,0,0,4318.35,539793,0,0,,
2024-08-26,87,SP,Sudeste,youtube,1,0,199523.19,11084621,0,0,,
2024-08-26,87,RJ,Sudeste,youtube,1,0,75050.01,4169444,0,0,,
2024-08-26,87,MG,Sudeste,youtube,0,0,93354.89,5186382,1,0,93354.89,
2024-08-26,87,ES,Sudeste,youtube,0,0,17389.64,966090,0,0,,
2024-08-26,87,PR,Sul,youtube,1,0,51253.66,2847425,1,0,51253.66,
2024-08-26,87,SC,Sul,youtube,0,0,32948.78,1830487,0,0,,
2024-08-26,87,RS,Sul,youtube,1,0,51253.66,2847425,0,0,,
2024-08-26,87,BA,Nordeste,youtube,0,0,65897.57,3660975,0,0,,
2024-08-26,87,CE,Nordeste,youtube,1,0,41185.98,2288109,0,0,,
2024-08-26,87,PE,Nordeste,youtube,0,0,43931.71,2440650,0,0,,
2024-08-26,87,MA,Nordeste,youtube,0,0,31118.3,1728794,0,0,,
2024-08-26,87,PB,Nordeste,youtube,0,0,18304.88,1016937,0,0,,
2024-08-26,87,RN,Nordeste,youtube,0,0,16474.39,915243,0,0,,
2024-08-26,87,AL,Nordeste,youtube,0,0,14643.9,813550,0,0,,
2024-08-26,87,SE,Nordeste,youtube,0,0,10067.68,559315,0,0,,
2024-08-26,87,PI,Nordeste,youtube,0,0,14643.9,813550,0,0,,
2024-08-26,87,GO,Centro-Oeste,youtube,0,0,30203.05,1677947,0,0,,
2024-08-26,87,MT,Centro-Oeste,youtube,0,0,15559.15,864397,0,0,,
2024-08-26,87,MS,Centro-Oeste,youtube,0,0,11898.17,661009,0,0,,
2024-08-26,87,DF,Centro-Oeste,youtube,0,0,12813.42,711856,0,0,,
2024-08-26,87,AM,Norte,youtube,0,0,18304.88,1016937,0,0,,
2024-08-26,87,PA,Norte,youtube,0,0,38440.25,2135569,0,0,,
2024-08-26,87,RO,Norte,youtube,0,0,7321.95,406775,0,0,,
2024-08-26,87,AC,Norte,youtube,0,0,3660.98,203387,0,0,,
2024-08-26,87,RR,Norte,youtube,0,0,2745.73,152540,0,0,,
2024-08-26,87,AP,Norte,youtube,0,0,3660.98,203387,0,0,,
2024-08-26,87,TO,Norte,youtube,0,0,6406.71,355928,0,0,,
2024-08-26,87,SP,Sudeste,meta,1,0,174582.79,14548565,0,0,,
2024-08-26,87,RJ,Sudeste,meta,1,0,65668.76,5472396,0,0,,
2024-08-26,87,MG,Sudeste,meta,0,0,81685.53,6807127,0,0,,
2024-08-26,87,ES,Sudeste,meta,0,0,15215.93,1267994,0,0,,
2024-08-26,87,PR,Sul,meta,1,0,44846.96,3737246,0,0,,
2024-08-26,87,SC,Sul,meta,0,0,28830.19,2402515,0,0,,
2024-08-26,87,RS,Sul,meta,1,0,44846.96,3737246,0,0,,
2024-08-26,87,BA,Nordeste,meta,0,0,57660.37,4805030,0,0,,
2024-08-26,87,CE,Nordeste,meta,1,0,36037.73,3003144,0,0,,
2024-08-26,87,PE,Nordeste,meta,0,0,38440.25,3203353,0,0,,
2024-08-26,87,MA,Nordeste,meta,0,0,27228.51,2269042,0,0,,
2024-08-26,87,PB,Nordeste,meta,0,0,16016.77,1334730,0,0,,
2024-08-26,87,RN,Nordeste,meta,0,0,14415.09,1201257,0,0,,
2024-08-26,87,AL,Nordeste,meta,0,0,12813.42,1067784,0,0,,
2024-08-26,87,SE,Nordeste,meta,0,0,8809.22,734101,0,0,,
2024-08-26,87,PI,Nordeste,meta,0,0,12813.42,1067784,0,0,,
2024-08-26,87,GO,Centro-Oeste,meta,0,0,26427.67,2202305,0,0,,
2024-08-26,87,MT,Centro-Oeste,meta,0,0,13614.25,1134521,0,0,,
2024-08-26,87,MS,Centro-Oeste,meta,0,0,10410.9,867575,0,0,,
